0.0016666666666666668,15.2
0.0033333333333333335,14.5
0.005,14.4
0.006666666666666667,14.6
0.008333333333333333,14.9
0.01,14.7
0.011666666666666667,14.5
0.013333333333333334,15.3
0.015,14.4
0.016666666666666666,14.6
